id,ident,type,name,latitude_deg,longitude_deg,num_hangars,runaway_length,runaway_width
509,SSUM,small_airport,Umuarama Airport,-23.79870033,-53.31380081,4,1052,5
37681,SSUN,heliport,Terminal Petrobrás - Guarulhos Heliport,-23.47027779,-46.44694519,8,,
37682,SSUO,heliport,Unifly Heliport,-23.4086113,-46.33055496,10,,
37683,SSUP,heliport,Hospital Santa Joana Heliport,-8.051667213,-34.89805603,12,,
37684,SSUQ,small_airport,Fazenda Santa Olinda Airport,-20.75499916,-55.04333115,4,1434,7
37685,SSUR,small_airport,Fazenda Água Branca Airport,-21.58361053,-52.8722229,4,1180,6
37686,SSUT,small_airport,Fazenda Agrofel Airport,-14.4444437,-58.29777908,4,1041,6
37687,SSUU,small_airport,Fazenda Colorado Airport,-10.74166679,-49.47999954,3,1225,7
510,SSUV,small_airport,União da Vitória Airport,-26.23340034,-51.06779861,3,1443,7
30510,SSUX,small_airport,Usina Mandu Airport,-20.48220062,-48.37279892,2,1026,7
511,SSUY,small_airport,Fazenda Menina Airport,-20.64049911,-51.47689819,3,1132,5
37688,SSUZ,small_airport,Fazenda Vista Alegre Airport,-20.66166687,-50.84166718,2,1414,7
37689,SSVA,small_airport,Fazenda Visa Estância Airport,-19.0625,-57.62916565,3,1405,5
37690,SSVB,small_airport,Fazenda Vaca Branca Airport,-23.0672226,-53.81999969,4,1166,5
37691,SSVC,small_airport,Vacaria Airport,-28.50972176,-50.91833115,4,1439,6
37692,SSVD,small_airport,Fazenda Alvorada Airport,-24.2947216,-53.25,3,1201,5
37693,SSVE,small_airport,Fazenda Cerro Verde Airport,-23.81277847,-55.0577774,2,1446,5
37694,SSVF,small_airport,Rancho Donana Airport,-22.96194458,-49.1483345,4,1170,5
37695,SSVG,small_airport,Fazenda Santa Virgínia Airport,-22.28388977,-55.65333176,3,1292,7
37696,SSVH,small_airport,Fazenda Paquetá Airport,-22.36694336,-55.1277771,4,1129,7
512,SSVI,small_airport,Videira Airport,-26.99970055,-51.14189911,2,1177,6
37697,SSVJ,small_airport,Fazenda Cedro Airport,-21.87083244,-55.74750137,4,1402,6
37698,SSVK,small_airport,Fazenda Dom Arlindo Airport,-22.79444313,-54.15694427,4,1181,7
37699,SSVL,small_airport,Fazenda Santa Claudina Airport,-22.52166748,-54.67777634,3,1112,7
37700,SSVM,small_airport,Fazenda Santa Alaíde Airport,-22.00250053,-54.97416687,4,1168,6
30527,SSVN,small_airport,Veranópolis Airport,-28.93499947,-51.56829834,2,1136,5
44734,SSVO,small_airport,Usina de Monções Airport,-20.87166786,-50.1269455,2,1105,5
30858,SSVP,small_airport,Santa Vitória do Palmar Airport,-33.50222397,-53.3441658,3,1390,5
37701,SSVQ,small_airport,Fazenda Serrito Airport,-22.41027832,-54.98860931,4,1071,6
46359,SSVS,heliport,Zezé Heliport,-23.1275,-47.002778,6,,
45578,SSVU,small_airport,Fazenda Serra do Cabral Airport,-17.698889,-44.350278,4,1352,5
37702,SSVV,closed,Fazenda Vaticano Airport,-21.29444313,-56.11861038,2,,
37703,SSVW,small_airport,Fazenda Galera Airport,-14.5130558,-59.5569458,3,1065,6
37704,SSVX,small_airport,Fazenda Manduri Airport,-18.51000023,-56.42889023,3,1401,5
30266,SSVY,small_airport,Fazenda Três Barras Airport,-20.93779945,-48.1733017,3,1406,7
45623,SSVZ,heliport,Autovias Heliport,-21.163333,-47.754722,3,,
30526,SSWA,small_airport,Venâncio Aires Airport,-29.61310005,-52.21720123,3,1448,5
37705,SSWB,closed,Fazenda Sorte Grande Airport,-24.61,-52.36,1,,
37706,SSWC,small_airport,Fazenda Campo Verde Airport,-18.93305588,-53.06944275,3,1438,7
29979,SSWD,closed,Irai Vicente Dut Airport,-27.1935997,-53.2364006,1,,
37707,SSWE,small_airport,Fazenda Califórnia Airport,-21.74388885,-50.94749832,3,1422,7
37708,SSWF,small_airport,Frederico Westphalen Airport,-27.34777832,-53.40250015,2,1353,6
45579,SSWG,heliport,Laguna Heliport,-21.780833,-46.556111,6,,
45631,SSWH,small_airport,Fazenda Agropecuária Rossignolo Airport,-21.912222,-47.823611,4,1294,7
45629,SSWI,heliport,Escas-Ipê Heliport,-23.157222,-46.320833,7,,
46358,SSWJ,heliport,Studart Heliport,-4.457222,-37.794722,3,,
37709,SSWK,small_airport,Guaiacuruzinho Airport,-23.03194427,-50.49583435,4,1001,7
37710,SSWL,small_airport,Haras Fazenda Reunidas Sobral Airport,-1.284721971,-48.21305466,4,1430,7
37711,SSWM,small_airport,Fazenda Santa Maria Airport,-23.5,-51.29999924,3,1328,5
37712,SSWN,small_airport,Fazenda Figueira Branca Airport,-16.22833252,-57.59222031,3,1453,5
37713,SSWO,small_airport,Fazenda Santa Marta Airport,-22.9663887,-54.07583237,2,1129,6
37714,SSWP,small_airport,Fazenda Araguaia Airport,-8.742500305,-50.20750046,3,1473,5
46111,SSWQ,small_airport,Santa Anastácia II Airport,-12.5275,-55.62472222,2,1241,6
37715,SSWR,small_airport,Fazenda Campana Airport,-21.8880558,-54.29527664,4,1162,5
29745,SSWS,small_airport,Caçapava do Sul Airport,-30.54940033,-53.45920181,2,1398,6
37716,SSWT,small_airport,Cambará Airport,-28.99972153,-50.07611084,3,1349,7
43317,SSWU,heliport,Quick Heliport,-16.62027778,-49.26055527,5,,
37717,SSWV,small_airport,Fazenda Barra Grande Airport,-23.59055519,-50.04111099,2,1449,5
37718,SSWW,small_airport,Fazenda Belém Airport,-18.67416763,-55.89472198,2,1150,6
37719,SSWX,small_airport,Fazenda Retiro Campanha Airport,-19.02805519,-56.29055786,2,1428,6
46472,SSWY,heliport,Flamboyant Heliport,-23.04861,-47.16722,11,,
44735,SSWZ,small_airport,Fazenda Dona Neném Airport,-18.50944328,-46.27388763,2,1493,7
37720,SSXA,small_airport,Fazenda Congonhas Airport,-23.03861046,-50.93444443,4,1358,7
37721,SSXb,small_airport,Fazenda Alaska II Airport,-17.1602993,-56.56969833,2,1260,6
37722,SSXC,small_airport,Fazenda Alaska I Airport,-17.04999924,-56.08333206,2,1008,6
30396,SSXD,small_airport,Sarandi Airport,-27.98110008,-52.86360168,3,1407,7
44714,SSXF,heliport,Alexandre Castro e Silva Heliport,-8.11166954,-34.89279938,12,,
37723,SSXH,small_airport,Fazenda Jacamin Airport,-13.69805622,-56.29083252,3,1277,6
37724,SSXI,small_airport,Fazenda Macisa Airport,-11.17944431,-56.79111099,3,1044,5
42238,SSXJ,heliport,Unidade de Tratamento de Gás de Cacimbas (UTCG) Heliport,-19.46583366,-39.7583313,3,,
37725,SSXK,small_airport,Fazenda Alvorada do Marape Airport,-12.87194443,-56.74194336,4,1040,7
42741,SSXL,small_airport,Laguna Airport,-20.4347229,-56.3358345,2,1221,5
37726,SSXM,small_airport,Fazenda Guaciara Airport,-22.78666687,-53.88277817,3,1168,7
44560,SSXN,small_airport,Aéreo Amazônia Airport,-8.298333333,-55.11472222,3,1468,6
37727,SSXO,small_airport,Pousada das Águias Airport,-23.28888893,-52.12916565,4,1484,5
37728,SSXP,small_airport,Fazenda Vitória Airport,-3.620277882,-48.75611115,2,1189,5
37729,SSXQ,small_airport,Fazenda Jota III Airport,-19.32861137,-51.9738884,4,1253,7
37730,SSXR,small_airport,Galletti II Airport,-2.951389074,-51.14611053,3,1018,5
37731,SSXS,heliport,Miramar Maragogi Heliport,-8.958889008,-35.17861176,3,,
37732,SSXT,heliport,Clube Céu Heliport,-22.9822216,-43.39389038,12,,
37733,SSXU,small_airport,Fazenda Fartura Airport,-3.157778025,-48.54000092,2,1497,5
37734,SSXV,small_airport,Fazenda Santa Rita Airport,-22.95000076,-54.11222076,3,1499,7
37735,SSXW,small_airport,Aero Porto Dal Lago Airport,-18.8077774,-52.60027695,3,1240,5
37736,SSXX,small_airport,Xanxerê Airport,-26.87555695,-52.3730545,3,1262,7
37737,SSXY,small_airport,Barradão Airport,-9.619722366,-60.66749954,2,1024,6
37738,SSXZ,small_airport,Fazenda Santa Rosa Airport,-19.74749947,-50.12916565,3,1457,7
513,SSYA,small_airport,Arapoti Airport,-24.10390091,-49.78910065,3,1436,5
29973,SSYB,small_airport,Fazenda Santa Elza Airport,-18.68333244,-53.28333282,2,1188,7
37739,SSYC,small_airport,Fazenda Mimoso Airport,-19.0494442,-52.96389008,4,1081,5
37740,SSYD,small_airport,Fazenda Andorinha I Airport,-7.548056126,-49.2080574,4,1252,6
37741,SSYE,small_airport,Fazenda Roberta Airport,-15.32083321,-58.50166702,3,1149,5
37742,SSYF,small_airport,Fazenda do Café Airport,-18.87166786,-48.72055435,3,1298,6
37743,SSYG,heliport,Edifício Palládio Heliport,-23.59472275,-46.6855545,5,,
37744,SSYH,heliport,Condomínio Spázio Central Heliport,-23.56138992,-46.65999985,9,,
37745,SSYJ,heliport,Igreja Messiânica Mundial do Brasil Heliport,-23.76194382,-46.7555542,9,,
37746,SSYK,heliport,Hospital Alvorada Heliport,-23.60083389,-46.66110992,7,,
37747,SSYL,small_airport,Fazenda Tuju Puitan Airport,-23.34111023,-54.56888962,2,1144,6
37748,SSYM,small_airport,Tuiuiu Airport,-20.08694458,-56.61639023,2,1483,7
37749,SSYN,small_airport,Arrozeira Airport,-20.08138847,-56.66777802,4,1125,5
37750,SSYO,small_airport,Cachoeira Rica Airport,-15.26249981,-55.61472321,4,1318,7
37751,SSYQ,small_airport,Agropecuária Monte Alverne Airport,-28.37888908,-52.87944412,4,1310,5
37752,SSYR,small_airport,Fazenda Santa Maria Airport,-20.34777832,-52.32333374,3,1479,5
37753,SSYS,small_airport,Fazenda Imbaúba Airport,-19.90888977,-52.5363884,4,1296,5
37754,SSYT,small_airport,Itapiranga Airport,-27.14249992,-53.68579865,4,1210,7
37755,SSYU,small_airport,Fazenda Três Pontes Airport,-19.82694435,-52.58666611,3,1079,7
37756,SSYV,small_airport,Fazenda Progresso Airport,-19.72638893,-52.85139084,3,1374,6
37757,SSYW,small_airport,Fazenda Terra Forte Airport,-18.26833344,-54.78250122,4,1370,6
37758,SSYX,heliport,Neo Química Heliport,-16.40277863,-48.96416855,6,,
37759,SSYY,small_airport,Fazenda Fundãozinho Airport,-18.95111084,-53.14944458,2,1156,5
37760,SSYZ,small_airport,Fazenda Procomp II Airport,-22.85111046,-55.39611053,2,1139,5
37761,SSZA,small_airport,Fazenda São Sebastião da Formosa Airport,-17.72222137,-56.75333405,2,1355,6
37762,SSZB,small_airport,Fazenda Bela Vista Airport,-18.20666695,-56.80944443,4,1049,7
37763,SSZC,small_airport,Fazenda Lambari Airport,-18.01972198,-55.0008316,3,1151,6
37764,SSZD,heliport,Aficel Heliport,-5.116666794,-37.3433342,10,,
37765,SSZF,small_airport,Fazenda Santa Gertrudes Airport,-18.47777748,-56.02166748,2,1332,6
37766,SSZG,small_airport,Fazenda São João Airport,-19.25722122,-52.89638901,3,1187,5
37767,SSZH,small_airport,Fazenda Procomp I Airport,-23.64611053,-54.71472168,2,1459,6
37768,SSZI,heliport,Condomínio Laguna Heliport,-9.702777863,-35.80055618,6,,
514,SSZJ,small_airport,Fazenda Torrão de Ouro Airport,-18.1807003,-54.50180054,4,1042,5
37769,SSZK,small_airport,São Carlos Airport,-22.21472168,-57.30638885,4,1280,7
37770,SSZL,small_airport,Fazenda Córrego Azul Airport,-21.45444489,-52.16860962,2,1371,6
37771,SSZM,small_airport,Reserva Acurizal Airport,-17.83083344,-57.55166626,2,1077,5
37772,SSZN,small_airport,Prudentópolis Airport,-25.18194389,-50.92361069,4,1025,7
37773,SSZP,small_airport,Fazenda Santa Adriana Airport,-22.69611168,-54.21583176,2,1017,5
515,SSZQ,small_airport,Fazenda Panorama Airport,-22.03899956,-56.26940155,3,1324,7
516,SSZR,small_airport,Santa Rosa Airport,-27.90670013,-54.520401,2,1352,5
29768,SSZS,small_airport,Centenário do Sul Airport,-22.8307991,-51.60359955,3,1361,6
42239,SSZT,small_airport,Fazenda São João Airport,-22.79416656,-49.34111023,2,1226,7
37774,SSZU,small_airport,Fazenda Três Marias Airport,-19.49500084,-53.04055786,4,1272,6
37775,SSZV,small_airport,Fazenda Bordolândia Airport,-12.06194401,-51.53305435,4,1246,7
517,SSZW,small_airport,Ponta Grossa Airport,-25.18470001,-50.14410019,3,1162,6
37776,SSZX,small_airport,Fazenda Lapa do Lobo Airport,-19.52722168,-50.97027969,2,1174,7
37777,SSZY,small_airport,Carneirinho Agroindustrial Airport,-19.80999947,-50.78138733,4,1315,6
37778,SSZZ,small_airport,Fazenda Thauá Airport,-17.71305656,-54.40888977,3,1029,7
6244,SUAA,medium_airport,Angel S Adami Airport,-34.78919983,-56.26470184,9,2046,14
30655,SUAG,small_airport,Artigas International Airport,-30.40069962,-56.50790024,3,1401,5
41564,SUBU,small_airport,Bella Union Airport,-30.33333397,-57.08333206,2,1164,6
30868,SUCA,small_airport,Laguna de Los Patos International Airport,-34.45640182,-57.77059937,4,1260,6
39082,SUCM,small_airport,Carmelo International Airport,-33.96611023,-58.32527924,3,1063,5
6245,SUDU,medium_airport,Santa Bernardina International Airport,-33.35889816,-56.49919891,10,2228,17
6246,SULS,medium_airport,Capitan Corbeta CA Curbelo International Airport,-34.85509872,-55.09429932,15,2983,15
32388,SUME,small_airport,Ricardo de Tomasi International Airport,-33.25,-58.06700134,4,1008,6
31920,SUMO,small_airport,Cerro Largo International Airport,-32.33789825,-54.21670151,2,1250,5
6247,SUMU,large_airport,Carrasco International /General C L Berisso Airport,-34.83840179,-56.03079987,22,3190,39
32390,SUPE,small_airport,El Jaguel / Punta del Este Airport,-34.91699982,-54.91699982,3,1493,6
30253,SUPU,small_airport,Tydeo Larre Borges Airport,-32.36330032,-58.06190109,3,1397,5
39083,SURB,small_airport,Rio Branco Airport,-32.5830574,-53.45416641,4,1282,6
32240,SURV,small_airport,Presidente General Don Oscar D. Gestido International Airport,-30.97459984,-55.4762001,3,1110,6
6248,SUSO,medium_airport,Nueva Hesperides International Airport,-31.43849945,-57.98529816,12,2791,18
32423,SUTB,small_airport,Tacuarembo Airport,-31.74900055,-55.92580032,4,1163,6
32492,SUTR,small_airport,Treinta y Tres Airport,-33.20000076,-54.34999847,4,1335,7
32568,SUVO,small_airport,Vichadero Airport,-31.7670002,-54.61700058,4,1368,6
42020,SV-0001,small_airport,Rio Sucio Highway Airstrip,13.77110004,-89.37139893,4,1274,5
42021,SV-0002,small_airport,Las Cachas Airport,13.4667244,-89.19134521,4,1351,6
42022,SV-0003,small_airport,El Playón Airport,13.45540047,-88.75669861,4,1370,6
42023,SV-0004,small_airport,Santa Rosa de Lima Airport,13.61600018,-87.86389923,3,1234,7
26480,SV02,small_airport,San Diego De Cabrutica Airport,8.404430389,-65.01550293,2,1429,6
26483,SV73,small_airport,Uverito Airport,8.670319557,-62.62540054,2,1401,6
26484,SV74,small_airport,Aricuaisa Airport,9.581870079,-72.78800201,3,1228,5
26485,SV75,small_airport,Machiques North Airport,10.08829975,-72.55480194,3,1171,6
6249,SVAC,medium_airport,Oswaldo Guevara Mujica Airport,9.553375244,-69.23786926,11,2423,12
40070,SVAE,small_airport,Montellano Airport,10.3281002,-72.48100281,4,1014,5
40071,SVAF,small_airport,Medano Alto Airport,6.93333292,-68.01667023,3,1387,7
40072,SVAH,small_airport,Cachimbo Airport,10.03333282,-69.16666412,4,1461,6
40073,SVAI,small_airport,Arichuna Airport,7.866666794,-67.03333282,3,1304,5
6250,SVAJ,small_airport,Mata de Juajua Airport,8.818929672,-65.88670349,3,1114,7
40074,SVAL,small_airport,Algodonal Airport,8.350000381,-69.51667023,3,1167,5
40075,SVAM,small_airport,Mata de Caña Airport,7.31666708,-69.19999695,4,1181,5
6251,SVAN,medium_airport,Anaco Airport,9.430225372,-64.47072601,13,2628,10
40076,SVAO,small_airport,Altagracia de Orituco Airport,9.863332748,-66.29333496,3,1249,5
40077,SVAP,small_airport,Apurito Airport,7.918849945,-68.48300171,3,1019,5
40078,SVAQ,small_airport,Mata Oscura Airport,9.25,-68.48332977,4,1049,7
32393,SVAR,small_airport,Adícora Airport,11.9368,-69.80960083,4,1016,7
6252,SVAS,small_airport,Armando Schwarck Airport,6.578050137,-66.81690216,4,1390,7
40315,SVAT,small_airport,San Fernando de Atabapo Airport,4.051040173,-67.6996994,3,1353,7
40079,SVAU,small_airport,Agua Clara Airport,6.75,-68.33333588,4,1344,6
40080,SVAV,small_airport,El Alcaravan Airport,9.273332596,-63.41833115,2,1079,7
40081,SVAW,small_airport,Merecure Airport,7.483333111,-67.84999847,3,1327,6
6254,SVAX,small_airport,Los Andes Airport,10,-72.58333588,3,1333,7
40082,SVAY,small_airport,Araya Airport,10.58333302,-64.24666595,2,1115,5
40083,SVAZ,small_airport,Mata Palos Airport,8.433333397,-68.55000305,2,1407,5
40084,SVBA,small_airport,Boca Anaro Airport,7.833333015,-70.26667023,2,1403,5
6255,SVBC,medium_airport,General Jose Antonio Anzoategui International Airport,10.10709953,-64.68920135,15,2276,17
40085,SVBD,small_airport,Los Camorucos Airport,7.616666794,-69.05000305,3,1135,6
40086,SVBE,small_airport,Bernal Airport,9.666666985,-72.58333588,2,1075,7
40087,SVBF,small_airport,Hato Urañon Airport,6.966667175,-67.21666718,4,1138,7
40088,SVBG,small_airport,La Batalla Airport,9.199999809,-68.16666412,3,1147,7
40089,SVBH,small_airport,Los Belseres Airport,10.9416666,-68.26667023,2,1040,7
6256,SVBI,medium_airport,Barinas Airport,8.619569778,-70.22080231,11,2010,14
40090,SVBJ,small_airport,Hato Viejo Airport,7.321667194,-69.66999817,3,1157,7
6257,SVBK,small_airport,Bocono Airport,9.267100334,-70.23049927,4,1322,5
6258,SVBL,medium_airport,El Libertador Airbase,10.18337536,-67.55731964,13,2252,20
6259,SVBM,medium_airport,Barquisimeto International Airport,10.04274654,-69.35861969,14,2603,10
40091,SVBN,small_airport,Bocon Airport,6.599999905,-62.73333359,4,1382,7
40092,SVBP,small_airport,Jobito Airport,7.599999905,-67.19999695,4,1373,5
6260,SVBQ,small_airport,Bachaquero Airport,10.00150013,-71.08370209,2,1106,6
40093,SVBR,small_airport,Carbonero Airport,10.41666698,-68.66666412,4,1497,5
6261,SVBS,medium_airport,Escuela Mariscal Sucre Airport,10.24997807,-67.64942169,11,2266,19
40094,SVBT,small_airport,Boquemonte Airport,9.199999809,-69.75,3,1098,5
40095,SVBU,small_airport,Central Venezuela Airport,9.166666985,-71.09999847,2,1016,7
40096,SVBV,small_airport,Banco Verde Airport,8.733332634,-69.53333282,2,1061,6
40097,SVBW,small_airport,Hato El Burro Airport,7.131667137,-63.45666885,4,1369,5
40098,SVBX,small_airport,La Cabaña Airport,9.766667366,-72.69999695,2,1214,6
6262,SVCB,medium_airport,Ciudad Bolívar Airport,8.122160912,-63.53695679,14,2331,20
6263,SVCD,medium_airport,Caicara del Orinoco Airport,7.625510216,-66.16280365,9,2746,12
6264,SVCE,small_airport,Apruna Airport,9.350305557,-65.28065491,2,1105,5
6265,SVCG,small_airport,Casigua El Cubo Airport,8.75813961,-72.53630066,4,1116,5
40099,SVCH,small_airport,Achaguas Airport,7.739999771,-68.23999786,4,1024,6
40100,SVCI,small_airport,Punta de Oro Airport,9.501667023,-70.95166779,2,1135,6
6266,SVCJ,small_airport,San Carlos Airport,9.647720337,-68.5746994,3,1429,6
40101,SVCK,small_airport,Caño Lucas Airport,9.416666985,-68.8833313,2,1012,7
6267,SVCL,medium_airport,Calabozo Airport,8.924655914,-67.41709137,8,2738,13
40102,SVCM,small_airport,Cañita Mendera Airport,9.683333397,-68.41666412,4,1338,6
6268,SVCN,medium_airport,Canaima Airport,6.231988907,-62.85443115,10,2691,13
6269,SVCO,medium_airport,Carora Airport,10.17560291,-70.06521606,12,2320,15
6270,SVCP,medium_airport,General Francisco Bermúdez Airport,10.66001415,-63.2616806,9,2478,15
40103,SVCQ,small_airport,Cazorla Airport,8.060600281,-66.96990204,3,1443,5
6271,SVCR,medium_airport,José Leonardo Chirinos Airport,11.4149437,-69.68090057,11,2195,18
6272,SVCS,medium_airport,Oscar Machado Zuluaga Airport,10.28611088,-66.8161087,13,2871,18
40104,SVCT,small_airport,Caujarito Airport,6.883333206,-68.3833313,3,1471,6
6273,SVCU,medium_airport,Cumaná (Antonio José de Sucre) Airport,10.45033264,-64.13047028,14,2902,10
40105,SVCV,small_airport,Cunaviche Airport,7.400000095,-67.43333435,2,1299,7
40106,SVCW,small_airport,Chinazón Airport,9.326666832,-70.93333435,4,1432,7
40107,SVCX,small_airport,Guachara Airport,7.300000191,-68.3666687,4,1340,5
40108,SVCY,small_airport,Cuartel Yaruro Airport,6.93333292,-68.6333313,4,1003,6
6274,SVCZ,small_airport,Capitán Manuel Ríos Airbase,9.372650146,-66.92279816,4,1467,6
40109,SVDA,small_airport,La Tortuga Punta Delgada Airport,10.93666744,-65.22333527,4,1289,6
40110,SVDB,small_airport,Doña Bella Airport,9.333333015,-68.43333435,2,1265,5
40111,SVDC,small_airport,Cocuiza Airport,8.590000153,-66.25499725,2,1392,7
40112,SVDF,small_airport,Punto Fijo Airport,6.866666794,-68.78333282,3,1287,7
40113,SVDG,small_airport,Punta Gorda Airport,9.649999619,-63.72166824,4,1054,7
40114,SVDM,small_airport,Dos Mosquises Airport,11.79679966,-66.89299774,2,1092,7
32394,SVDP,small_airport,La Divina Pastora Airport,4.730000019,-60.96500015,2,1101,7
40115,SVDR,small_airport,Cordereño Airport,7.93333292,-69.90000153,2,1319,5
40116,SVDS,small_airport,Codsa Airport,4.791666985,-61.11999893,3,1242,6
40117,SVDV,small_airport,Hato Veladero Airport,9.449999809,-63.17499924,3,1293,5
6275,SVDW,small_airport,Ciudad Piar Airport,7.49379015,-63.26979828,4,1229,5
40118,SVDX,small_airport,Hato Puga Airport,8.466667175,-62.48333359,2,1441,7
40119,SVDZ,small_airport,Puerto Paez,6.233333111,-67.43360901,2,1325,5
6276,SVEB,small_airport,El Guayabo del Zulia Airport,8.676159859,-72.33560181,2,1374,6
6277,SVED,medium_airport,El Dorado Airport,6.733333111,-61.58333206,12,2778,14
40120,SVEE,small_airport,El Esterero Airport,7.908332825,-68.69667053,3,1099,7
40121,SVEF,small_airport,Empujeca Airport,10.59500027,-68.49500275,2,1005,7
40122,SVEG,small_airport,El Guayabo de Cojedes Airport,9.699999809,-68.33333588,4,1003,5
40123,SVEJ,small_airport,El Jabillal Airport,9.449999809,-70.80000305,2,1063,5
40124,SVEK,small_airport,El Capitán Airport,10.11359978,-72.57659912,2,1168,6
40125,SVEL,small_airport,El Callao (El Perú) Airport,7.300000191,-61.79999924,2,1150,5
40126,SVEM,small_airport,El Paraiso Airport,8.333333015,-70.375,4,1081,5
6278,SVEN,small_airport,Encontrados Airport,9.111666679,-72.26999664,4,1475,7
6279,SVEP,small_airport,El Palmar Airport,10.20666695,-67.44166565,2,1492,6
40127,SVER,small_airport,El Respiro Airport,7.216667175,-68.98332977,4,1054,7
40128,SVES,small_airport,El Samán de Apure Airport,7.912350178,-68.69270325,4,1430,6
6280,SVET,small_airport,El Manteco Airport,7.361070156,-62.53210068,3,1212,5
40129,SVEW,small_airport,El Cenizo Airport,9.550000191,-70.68333435,2,1227,6
40130,SVEX,small_airport,La Esperanza Airport,8.699999809,-69.07499695,4,1165,5
40131,SVEY,small_airport,El Centro Airport,6.28000021,-69.1166687,3,1341,6
6281,SVEZ,medium_airport,Elorza Airport,7.083333015,-69.53333282,11,2081,13
40132,SVFE,small_airport,Hacienda Santa Fé Airport,9.5,-72.58333588,3,1156,5
40133,SVFG,small_airport,El Flagelo Airport,9.188332558,-67.01667023,4,1100,5
40134,SVFK,small_airport,La Fe de Cojedes Airport,9.483332634,-67.81666565,4,1375,5
40135,SVFL,small_airport,Fundación Layera Airport,7.199999809,-68.1333313,2,1268,6
6282,SVFM,medium_airport,Francisco de Miranda Airport,10.48503304,-66.84351349,8,2129,11
40136,SVFR,small_airport,El Frío Airport,7.823332787,-68.89833069,4,1125,7
40137,SVFS,small_airport,Fagotrans Airport,9.401639938,-66.64309692,4,1065,6
40138,SVFT,small_airport,El Fuentero Airport,7.099999905,-69.58333588,4,1108,7
6283,SVFU,small_airport,La Fortuna Airport,7.583333015,-71.46666718,2,1282,5
40139,SVFX,small_airport,La Fe de Apure Airport,7.21333313,-69.49666595,3,1032,5
40140,SVFY,small_airport,Finca Yacurito Airport,9.033332825,-69.09999847,2,1493,5
40141,SVGA,small_airport,Agropecuaria Gamma Airport,8.75,-70,3,1168,7
6284,SVGC,small_airport,La Gran China Airport,9.777079582,-72.48680115,2,1087,7
6285,SVGD,medium_airport,Guasdalito Airport,7.233333111,-70.80000305,8,2922,18
40142,SVGE,small_airport,Ganadería Pedernales Airport,9.210000038,-69.58166504,4,1289,5
40143,SVGG,small_airport,Agropecuaria Los Araguaneyes Airport,9.583333015,-63.04999924,2,1272,5
40144,SVGH,small_airport,La Guacharaca Airport,9.534999847,-66.72499847,2,1117,6
6286,SVGI,medium_airport,Guiria Airport,10.57407761,-62.31266785,11,2174,16
40145,SVGL,small_airport,Agua Linda Airport,7.635000229,-70.84999847,4,1184,7
40146,SVGP,small_airport,Guesipo Airport,9.633333206,-67.18333435,3,1332,7
40147,SVGR,small_airport,El Milagro Carabobo Airport,10.15299988,-68.37519836,3,1047,5
32395,SVGT,small_airport,Guasipati Airport,7.474999905,-61.90000153,3,1432,6
6287,SVGU,medium_airport,Guanare Airport,9.02694416,-69.75514984,13,2984,15
40148,SVGX,small_airport,Las Guadalupes Airport,8.755000114,-63.52500153,4,1383,6
40149,SVGZ,small_airport,La Garza Airport,7.949999809,-69.1166687,2,1152,7
40150,SVHA,small_airport,Hato Altamira de Bolívar Airport,7.599999905,-63.21666718,3,1210,6
40151,SVHC,small_airport,Hacienda El Caimito Airport,10.14999962,-72.18333435,2,1309,6
6288,SVHD,small_airport,Hacienda El Calvario Airport,9.899999619,-72.55000305,2,1445,7
40152,SVHE,small_airport,Hato Rancho Alegre Airport,9.566666603,-67.56666565,2,1356,6
6289,SVHG,small_airport,Higuerote Airport,10.46245289,-66.09275818,4,1331,7
6290,SVHH,small_airport,Churuguara Airport,10.80809975,-69.63839722,4,1062,5
40153,SVHK,small_airport,Hato la Guaca Airport,9.399999619,-67.78333282,3,1368,7
40154,SVHL,small_airport,Hacienda Carutal Airport,9.716667175,-66.78333282,4,1162,5
40155,SVHM,small_airport,Hato Los Mamones Airport,9.333333015,-67.91666412,3,1442,6
40156,SVHN,small_airport,Hato La Chaconera Airport,8.105409622,-68.71910095,4,1104,5
40157,SVHO,small_airport,El Oasis Airport,8.368220329,-69.95709991,2,1180,6
40158,SVHP,small_airport,Hacienda El Paso Airport,10.71333313,-69.20833588,3,1031,6
40159,SVHR,small_airport,Hato El Carito Airport,9.5,-67.94999695,4,1184,5
40160,SVHS,small_airport,Hato El Sesenta Airport,8.25,-65.58333588,4,1305,6
40161,SVHT,small_airport,Hato Altamira de Monagas Airport,9.366666794,-63.08333206,4,1121,5
40162,SVHX,small_airport,Hato La Candelaria Airport,8.683333397,-67.71666718,2,1385,7
40163,SVHY,small_airport,Hato Las Yeguas Airport,8.720000267,-68.47166443,3,1174,7
31661,SVIC,small_airport,Icabarú Airport,4.336319923,-61.73960114,3,1179,6
6291,SVIE,small_airport,Andres Miguel Salazar Marcano Airport,10.79440594,-63.98159027,4,1098,6
40164,SVIM,small_airport,Hato El Caimán Airport,9.100000381,-69.62000275,3,1217,7
6292,SVJC,medium_airport,Josefa Camejo International Airport,11.78077507,-70.15149689,10,2032,10
40165,SVJF,small_airport,Juan Florencio Airport,7.400000095,-67.98332977,3,1063,6
40166,SVJH,small_airport,Juancho Airport,8.179719925,-63.59600067,3,1102,7
40167,SVJI,small_airport,Hato La Lejanía Airport,9.097180367,-63.11859894,4,1471,5
